103	0	85	84	100	394	2504	21
103	0	89	101	127	433	458	16
104	0	60	0	70	368	469	83
104	0	76	71	81	369	445	33
104	0	95	82	97	370	345	22
104	0	95	98	127	473	403	11
104	0	60	0	70	368	469	83
104	0	76	71	81	369	445	33
104	0	95	82	97	370	345	22
104	0	95	98	127	473	403	11
105	0	60	0	40	44	939	83
105	0	60	41	64	44	939	83
105	0	70	65	79	45	814	188
105	0	83	80	95	46	521	133
105	0	87	96	101	208	3169	496
105	0	88	102	127	324	50	50
106	0	57	0	40	355	1065	103
106	0	57	41	59	355	1065	103
106	0	68	60	74	356	806	52
106	0	80	75	85	357	776	27
106	0	90	86	104	358	349	15
106	0	88	105	127	324	50	50
107	0	59	0	47	222	1755	88
107	0	59	48	73	222	1755	88
107	0	80	74	97	223	1322	26
107	0	87	98	101	208	3169	496
107	0	88	102	127	324	50	50
107	0	67	0	48	440	4574	337
107	0	67	49	75	440	4574	337
107	0	79	76	104	441	3431	112
107	0	88	105	127	324	50	50
108	0	70	0	103	221	1446	48
108	0	96	104	127	191	2033	148
109	0	54	0	57	37	3407	253
109	0	65	58	69	38	2513	268
109	0	75	70	80	39	1787	38
109	0	85	81	85	40	1781	169
109	0	94	86	92	41	684	89
109	0	89	93	127	433	458	16
110	0	56	0	68	482	1341	106
110	0	58	69	70	483	1483	95
110	0	64	71	76	484	1330	67
110	0	68	77	80	485	1298	53
110	0	74	81	88	486	1115	37
110	0	83	89	96	487	934	22
110	0	89	103	127	433	458	16
110	0	92	97	102	488	868	53
111	0	64	0	59	38	2513	268
111	0	74	60	71	39	1787	38
111	0	84	72	79	40	1781	169
111	0	93	80	95	41	684	89
111	0	96	96	127	187	1	21
112	0	105	0	30	443	152	77
112	0	105	31	40	443	152	77
112	0	105	41	50	443	152	77
112	0	105	51	60	443	152	77
112	0	105	61	70	443	152	77
112	0	105	71	76	443	152	77
112	0	105	77	82	443	152	77
112	0	105	83	127	443	152	77
113	0	79	0	127	25	0	0
114	0	83	0	106	397	2661	461
114	0	96	107	127	191	2033	148
115	0	68	0	127	491	0	0
115	0	60	0	127	73	0	0
116	0	72	0	127	409	3574	1317
116	0	84	0	79	442	0	0
116	0	84	80	84	442	0	0
116	0	84	85	89	442	0	0
116	0	84	90	94	442	0	0
116	0	84	95	99	442	0	0
116	0	84	100	105	442	0	0
116	0	84	106	111	442	0	0
116	0	84	112	117	442	0	0
116	0	84	118	124	442	0	0
116	0	84	125	127	442	0	0
117	0	64	0	127	444	5463	1003
117	0	67	0	127	444	5463	1003
118	0	72	0	127	425	831	104
118	0	64	0	127	102	48	89
118	0	71	0	127	136	0	0
119	0	63	0	127	106	2615	5676
120	0	69	0	127	177	0	0
120	0	65	0	59	131	0	0
120	0	66	60	127	475	0	0
120	0	75	0	127	57	0	0
121	0	84	0	88	284	942	840
121	0	96	89	108	285	484	399
121	0	97	109	127	301	357	10
121	0	60	0	127	219	0	0
122	0	70	0	127	350	1	13667
122	0	58	0	127	350	1	13667
122	0	103	0	127	438	4443	3535
122	0	55	0	127	490	21	9362
122	0	79	0	127	404	611	8934
122	0	72	0	127	62	33	7168
123	0	77	0	127	50	2536	1486
123	0	71	0	127	120	0	0
123	0	75	0	127	202	6	3797
123	0	62	0	127	363	13	17
124	0	68	0	127	437	10	1505
124	0	72	0	127	436	21	839
124	0	85	0	127	108	0	0
124	0	75	0	127	349	0	0
124	0	67	0	127	347	0	0
124	0	60	0	127	489	3310	9890
125	0	62	0	127	195	7	3878
125	0	76	0	127	149	4726	2221
125	0	63	0	127	109	15	2950
125	0	72	0	127	105	13	6500
125	0	80	0	127	107	7	5976
125	0	83	0	127	367	32	1553
125	0	80	0	127	445	15	7168
125	0	127	0	127	106	2615	5676
125	0	89	0	127	408	11	1505
125	0	67	0	127	63	553	17648
126	0	69	0	127	26	32	7231
126	0	64	0	127	226	0	0
126	0	71	0	127	348	0	0
126	0	77	0	127	314	0	0
126	0	95	0	127	194	0	0
126	0	73	0	127	395	0	0
127	0	78	0	127	302	0	0
127	0	71	0	127	254	7	834
127	0	71	0	127	225	0	0
127	0	108	0	127	107	7	5976
0	1	27	27	27	196	0	0
0	1	31	28	28	371	0	0
0	1	36	29	29	381	0	0
0	1	38	30	30	380	0	0
0	1	36	31	31	396	0	0
0	1	32	32	32	93	0	0
0	1	31	33	33	359	0	0
0	1	34	34	34	233	750	129
0	1	34	35	35	220	0	0
0	1	36	36	36	376	0	0
0	1	37	37	37	359	0	0
0	1	38	38	38	161	0	0
0	1	39	39	39	193	0	0
0	1	40	40	40	474	0	0
0	1	57	41	41	444	5463	1003
0	1	42	42	42	83	0	0
0	1	55	43	43	444	5463	1003
0	1	43	44	44	83	0	0
0	1	54	45	45	444	5463	1003
0	1	45	46	46	272	5808	3761
0	1	52	47	47	444	5463	1003
0	1	50	48	48	444	5463	1003
0	1	48	49	49	106	2615	5676
0	1	48	50	50	444	5463	1003
0	1	50	51	51	316	4913	4113
0	1	53	52	52	84	2067	7039
0	1	59	53	53	315	4976	3960
0	1	54	54	54	435	0	0
0	1	45	55	55	106	2615	5676
0	1	62	56	56	104	0	0
0	1	55	57	57	106	2615	5676
0	1	62	58	58	476	1643	2405
0	1	57	59	59	316	4913	4113
0	1	62	60	60	192	0	0
0	1	61	61	61	227	0	0
0	1	64	62	62	231	0	0
0	1	65	63	63	270	0	0
0	1	71	64	64	270	0	0
0	1	70	65	65	439	0	0
0	1	76	66	66	439	0	0
0	1	69	67	67	25	0	0
0	1	75	68	68	25	0	0
0	1	69	69	69	70	0	0
0	1	70	70	70	230	0	0
0	1	71	71	71	410	0	0
0	1	72	72	72	229	0	0
0	1	73	73	73	351	0	0
0	1	79	74	74	228	0	0
0	1	82	75	75	88	0	0
0	1	76	76	76	491	0	0
0	1	82	77	77	491	0	0
0	1	88	78	78	232	0	0
0	1	89	79	79	271	0	0
0	1	81	80	80	446	833	961
0	1	82	81	81	446	833	961
0	1	82	82	82	17	0	0
0	1	85	83	83	218	0	0
0	1	90	84	84	49	2901	646
0	1	85	85	85	73	0	0
0	1	98	86	86	409	3574	1317
0	1	99	87	87	409	3574	1317
8	1	27	27	27	196	0	0
8	1	31	28	28	371	0	0
8	1	36	29	29	381	0	0
8	1	38	30	30	380	0	0
8	1	36	31	31	396	0	0
8	1	32	32	32	93	0	0
8	1	31	33	33	359	0	0
8	1	34	34	34	233	750	129
8	1	34	35	35	220	0	0
8	1	36	36	36	376	0	0
8	1	37	37	37	359	0	0
8	1	38	38	38	161	0	0
8	1	39	39	39	193	0	0
8	1	40	40	40	474	0	0
8	1	66	41	41	444	5463	1003
8	1	42	42	42	83	0	0
8	1	62	43	43	444	5463	1003
8	1	43	44	44	83	0	0
8	1	58	45	45	444	5463	1003
8	1	45	46	46	272	5808	3761
8	1	54	47	47	444	5463	1003
8	1	50	48	48	444	5463	1003
8	1	48	49	49	106	2615	5676
8	1	46	50	50	444	5463	1003
8	1	50	51	51	316	4913	4113
8	1	53	52	52	84	2067	7039
8	1	59	53	53	315	4976	3960
8	1	54	54	54	435	0	0
8	1	45	55	55	106	2615	5676
8	1	62	56	56	104	0	0
8	1	55	57	57	106	2615	5676
8	1	62	58	58	476	1643	2405
8	1	57	59	59	316	4913	4113
8	1	62	60	60	192	0	0
8	1	61	61	61	227	0	0
8	1	64	62	62	231	0	0
8	1	65	63	63	270	0	0
8	1	71	64	64	270	0	0
8	1	70	65	65	439	0	0
8	1	76	66	66	439	0	0
8	1	69	67	67	25	0	0
8	1	75	68	68	25	0	0
8	1	69	69	69	70	0	0
8	1	70	70	70	230	0	0
8	1	71	71	71	410	0	0
8	1	72	72	72	229	0	0
8	1	73	73	73	351	0	0
8	1	79	74	74	228	0	0
8	1	82	75	75	88	0	0
8	1	76	76	76	491	0	0
8	1	82	77	77	491	0	0
8	1	88	78	78	232	0	0
8	1	89	79	79	271	0	0
8	1	81	80	80	446	833	961
8	1	82	81	81	446	833	961
8	1	82	82	82	17	0	0
8	1	85	83	83	218	0	0
8	1	90	84	84	49	2901	646
8	1	85	85	85	73	0	0
8	1	98	86	86	409	3574	1317
8	1	99	87	87	409	3574	1317
16	1	27	27	27	196	0	0
16	1	31	28	28	371	0	0
16	1	36	29	29	381	0	0
16	1	38	30	30	380	0	0
16	1	36	31	31	396	0	0
16	1	32	32	32	93	0	0
16	1	31	33	33	359	0	0
16	1	34	34	34	233	750	129
16	1	34	35	35	220	0	0
16	1	42	36	36	242	0	0
16	1	37	37	37	359	0	0
16	1	44	38	38	176	0	0
16	1	39	39	39	193	0	0
16	1	40	40	40	474	0	0
16	1	66	41	41	444	5463	1003
16	1	42	42	42	83	0	0
16	1	62	43	43	444	5463	1003
16	1	43	44	44	83	0	0
16	1	58	45	45	444	5463	1003
16	1	45	46	46	272	5808	3761
16	1	54	47	47	444	5463	1003
16	1	50	48	48	444	5463	1003
16	1	48	49	49	106	2615	5676
16	1	46	50	50	444	5463	1003
16	1	50	51	51	316	4913	4113
16	1	53	52	52	84	2067	7039
16	1	59	53	53	315	4976	3960
16	1	54	54	54	435	0	0
16	1	45	55	55	106	2615	5676
16	1	62	56	56	104	0	0
16	1	55	57	57	106	2615	5676
16	1	62	58	58	476	1643	2405
16	1	57	59	59	316	4913	4113
16	1	62	60	60	192	0	0
16	1	61	61	61	227	0	0
16	1	64	62	62	231	0	0
16	1	65	63	63	270	0	0
16	1	71	64	64	270	0	0
16	1	70	65	65	439	0	0
16	1	76	66	66	439	0	0
16	1	69	67	67	25	0	0
16	1	75	68	68	25	0	0
16	1	69	69	69	70	0	0
16	1	70	70	70	230	0	0
16	1	71	71	71	410	0	0
16	1	72	72	72	229	0	0
16	1	73	73	73	351	0	0
16	1	79	74	74	228	0	0
16	1	82	75	75	88	0	0
16	1	76	76	76	491	0	0
16	1	82	77	77	491	0	0
16	1	88	78	78	232	0	0
16	1	89	79	79	271	0	0
16	1	81	80	80	446	833	961
16	1	82	81	81	446	833	961
16	1	82	82	82	17	0	0
16	1	85	83	83	218	0	0
16	1	90	84	84	49	2901	646
16	1	85	85	85	73	0	0
16	1	98	86	86	409	3574	1317
16	1	99	87	87	409	3574	1317
24	1	27	27	27	196	0	0
24	1	31	28	28	371	0	0
24	1	36	29	29	381	0	0
24	1	38	30	30	380	0	0
24	1	36	31	31	396	0	0
24	1	32	32	32	93	0	0
24	1	31	33	33	359	0	0
24	1	34	34	34	233	750	129
24	1	34	35	35	220	0	0
24	1	47	36	36	136	0	0
24	1	37	37	37	359	0	0
24	1	37	38	38	136	0	0
24	1	39	39	39	193	0	0
24	1	46	40	40	176	0	0
24	1	66	41	41	425	831	104
24	1	42	42	42	83	0	0
24	1	64	43	43	425	831	104
24	1	43	44	44	83	0	0
24	1	62	45	45	425	831	104
24	1	45	46	46	272	5808	3761
24	1	61	47	47	425	831	104
24	1	57	48	48	425	831	104
24	1	48	49	49	106	2615	5676
24	1	53	50	50	425	831	104
24	1	50	51	51	316	4913	4113
24	1	55	52	52	106	2615	5676
24	1	59	53	53	315	4976	3960
24	1	54	54	54	435	0	0
24	1	45	55	55	106	2615	5676
24	1	62	56	56	104	0	0
24	1	55	57	57	106	2615	5676
24	1	62	58	58	476	1643	2405
24	1	57	59	59	316	4913	4113
24	1	62	60	60	192	0	0
24	1	61	61	61	227	0	0
24	1	64	62	62	231	0	0
24	1	65	63	63	270	0	0
24	1	71	64	64	270	0	0
24	1	70	65	65	439	0	0
24	1	76	66	66	439	0	0
24	1	69	67	67	25	0	0
24	1	75	68	68	25	0	0
24	1	69	69	69	70	0	0
24	1	70	70	70	230	0	0
24	1	71	71	71	410	0	0
24	1	72	72	72	229	0	0
24	1	73	73	73	351	0	0
24	1	79	74	74	228	0	0
24	1	82	75	75	88	0	0
24	1	76	76	76	491	0	0
24	1	82	77	77	491	0	0
24	1	88	78	78	232	0	0
24	1	89	79	79	271	0	0
24	1	81	80	80	446	833	961
24	1	82	81	81	446	833	961
24	1	82	82	82	17	0	0
24	1	85	83	83	218	0	0
24	1	90	84	84	49	2901	646
24	1	85	85	85	73	0	0
24	1	98	86	86	409	3574	1317
24	1	99	87	87	409	3574	1317
25	1	27	27	27	196	0	0
25	1	31	28	28	371	0	0
25	1	36	29	29	381	0	0
25	1	38	30	30	380	0	0
25	1	36	31	31	396	0	0
25	1	32	32	32	93	0	0
25	1	31	33	33	359	0	0
25	1	34	34	34	233	750	129
25	1	34	35	35	220	0	0
25	1	65	36	36	102	48	89
25	1	27	37	37	359	0	0
25	1	38	38	38	19	0	0
25	1	39	39	39	193	0	0
25	1	40	40	40	474	0	0
25	1	60	41	41	102	48	89
25	1	42	42	42	18	2301	2614
25	1	59	43	43	102	48	89
25	1	44	44	44	18	2301	2614
25	1	57	45	45	102	48	89
25	1	46	46	46	18	2301	2614
25	1	54	47	47	102	48	89
25	1	52	48	48	102	48	89
25	1	39	49	49	84	2067	7039
25	1	50	50	50	102	48	89
25	1	50	51	51	316	4913	4113
25	1	53	52	52	84	2067	7039
25	1	59	53	53	315	4976	3960
25	1	54	54	54	435	0	0
25	1	45	55	55	106	2615	5676
25	1	56	56	56	16	152	79
25	1	55	57	57	106	2615	5676
25	1	62	58	58	476	1643	2405
25	1	57	59	59	316	4913	4113
25	1	62	60	60	192	0	0
25	1	61	61	61	227	0	0
25	1	70	62	62	103	17	33
25	1	79	63	63	103	17	33
25	1	86	64	64	103	17	33
25	1	70	65	65	439	0	0
25	1	76	66	66	439	0	0
25	1	69	67	67	25	0	0
25	1	75	68	68	25	0	0
25	1	69	69	69	70	0	0
25	1	70	70	70	17	0	0
25	1	71	71	71	410	0	0
25	1	72	72	72	229	0	0
25	1	73	73	73	351	0	0
25	1	79	74	74	228	0	0
25	1	40	75	75	360	100	133
25	1	76	76	76	491	0	0
25	1	82	77	77	491	0	0
25	1	88	78	78	232	0	0
25	1	89	79	79	271	0	0
25	1	81	80	80	446	833	961
25	1	82	81	81	446	833	961
25	1	82	82	82	17	0	0
25	1	85	83	83	218	0	0
25	1	90	84	84	49	2901	646
25	1	85	85	85	73	0	0
25	1	98	86	86	409	3574	1317
25	1	99	87	87	409	3574	1317
32	1	27	27	27	196	0	0
32	1	31	28	28	371	0	0
32	1	36	29	29	381	0	0
32	1	38	30	30	380	0	0
32	1	36	31	31	396	0	0
32	1	32	32	32	93	0	0
32	1	31	33	33	359	0	0
32	1	34	34	34	233	750	129
32	1	28	35	35	220	0	0
32	1	34	36	36	376	0	0
32	1	37	37	37	359	0	0
32	1	38	38	38	161	0	0
32	1	39	39	39	193	0	0
32	1	40	40	40	474	0	0
32	1	57	41	41	444	5463	1003
32	1	42	42	42	83	0	0
32	1	55	43	43	444	5463	1003
32	1	43	44	44	83	0	0
32	1	54	45	45	444	5463	1003
32	1	45	46	46	272	5808	3761
32	1	52	47	47	444	5463	1003
32	1	50	48	48	444	5463	1003
32	1	48	49	49	106	2615	5676
32	1	48	50	50	444	5463	1003
32	1	50	51	51	316	4913	4113
32	1	53	52	52	84	2067	7039
32	1	59	53	53	315	4976	3960
32	1	54	54	54	435	0	0
32	1	45	55	55	106	2615	5676
32	1	62	56	56	104	0	0
32	1	55	57	57	106	2615	5676
32	1	62	58	58	476	1643	2405
32	1	57	59	59	316	4913	4113
32	1	62	60	60	192	0	0
32	1	61	61	61	227	0	0
32	1	64	62	62	231	0	0
32	1	65	63	63	270	0	0
32	1	71	64	64	270	0	0
32	1	70	65	65	439	0	0
32	1	76	66	66	439	0	0
32	1	69	67	67	25	0	0
32	1	75	68	68	25	0	0
32	1	69	69	69	70	0	0
32	1	70	70	70	230	0	0
32	1	71	71	71	410	0	0
32	1	72	72	72	229	0	0
32	1	73	73	73	351	0	0
32	1	79	74	74	228	0	0
32	1	82	75	75	88	0	0
32	1	76	76	76	491	0	0
32	1	82	77	77	491	0	0
32	1	88	78	78	232	0	0
32	1	89	79	79	271	0	0
32	1	81	80	80	446	833	961
32	1	82	81	81	446	833	961
32	1	82	82	82	17	0	0
32	1	85	83	83	218	0	0
32	1	90	84	84	49	2901	646
32	1	85	85	85	73	0	0
32	1	98	86	86	409	3574	1317
32	1	99	87	87	409	3574	1317
40	1	27	27	27	196	0	0
40	1	31	28	28	371	0	0
40	1	36	29	29	381	0	0
40	1	38	30	30	380	0	0
40	1	36	31	31	396	0	0
40	1	32	32	32	93	0	0
40	1	31	33	33	359	0	0
40	1	34	34	34	233	750	129
40	1	28	35	35	220	0	0
40	1	34	36	36	376	0	0
40	1	37	37	37	359	0	0
40	1	38	38	38	69	0	0
40	1	40	39	39	57	0	0
40	1	40	40	40	58	24	9096
40	1	57	41	41	444	5463	1003
40	1	42	42	42	83	0	0
40	1	55	43	43	444	5463	1003
40	1	43	44	44	83	0	0
40	1	54	45	45	444	5463	1003
40	1	45	46	46	272	5808	3761
40	1	52	47	47	444	5463	1003
40	1	50	48	48	444	5463	1003
40	1	48	49	49	106	2615	5676
40	1	48	50	50	444	5463	1003
40	1	50	51	51	316	4913	4113
40	1	53	52	52	84	2067	7039
40	1	59	53	53	315	4976	3960
40	1	54	54	54	435	0	0
40	1	45	55	55	106	2615	5676
40	1	62	56	56	104	0	0
40	1	55	57	57	106	2615	5676
40	1	62	58	58	476	1643	2405
40	1	57	59	59	316	4913	4113
40	1	62	60	60	192	0	0
40	1	61	61	61	227	0	0
40	1	64	62	62	231	0	0
40	1	65	63	63	270	0	0
40	1	71	64	64	270	0	0
40	1	70	65	65	439	0	0
40	1	76	66	66	439	0	0
40	1	69	67	67	25	0	0
40	1	75	68	68	25	0	0
40	1	69	69	69	70	0	0
40	1	70	70	70	230	0	0
40	1	71	71	71	410	0	0
40	1	72	72	72	229	0	0
40	1	73	73	73	351	0	0
40	1	79	74	74	228	0	0
40	1	82	75	75	88	0	0
40	1	76	76	76	491	0	0
40	1	82	77	77	491	0	0
40	1	88	78	78	232	0	0
40	1	89	79	79	271	0	0
40	1	81	80	80	446	833	961
40	1	82	81	81	446	833	961
40	1	82	82	82	17	0	0
40	1	85	83	83	218	0	0
40	1	90	84	84	49	2901	646
40	1	85	85	85	73	0	0
40	1	98	86	86	409	3574	1317
40	1	99	87	87	409	3574	1317
48	1	27	27	27	83	0	0
48	1	27	28	28	83	0	0
48	1	28	29	29	272	5808	3761
48	1	29	30	30	316	4913	4113
48	1	36	31	31	396	0	0
48	1	32	32	32	93	0	0
48	1	31	33	33	359	0	0
48	1	34	34	34	233	750	129
48	1	36	35	35	220	0	0
48	1	60	36	36	442	0	0
48	1	37	37	37	359	0	0
48	1	35	38	38	474	0	0
48	1	39	39	39	73	0	0
48	1	37	40	40	474	0	0
48	1	55	41	41	442	0	0
48	1	55	42	42	442	0	0
48	1	55	43	43	442	0	0
48	1	55	44	44	442	0	0
48	1	55	45	45	442	0	0
48	1	55	46	46	442	0	0
48	1	55	47	47	442	0	0
48	1	55	48	48	442	0	0
48	1	55	49	49	442	0	0
48	1	55	50	50	442	0	0
48	1	55	51	51	442	0	0
48	1	55	52	52	442	0	0
48	1	55	53	53	442	0	0
48	1	54	54	54	435	0	0
48	1	45	55	55	106	2615	5676
48	1	62	56	56	104	0	0
48	1	61	57	57	106	2615	5676
48	1	62	58	58	476	1643	2405
48	1	58	59	59	106	2615	5676
48	1	62	60	60	192	0	0
48	1	61	61	61	227	0	0
48	1	64	62	62	231	0	0
48	1	65	63	63	270	0	0
48	1	71	64	64	270	0	0
48	1	70	65	65	439	0	0
48	1	76	66	66	439	0	0
48	1	69	67	67	25	0	0
48	1	75	68	68	25	0	0
48	1	69	69	69	70	0	0
48	1	70	70	70	230	0	0
48	1	71	71	71	410	0	0
48	1	72	72	72	229	0	0
48	1	73	73	73	351	0	0
48	1	79	74	74	228	0	0
48	1	82	75	75	88	0	0
48	1	76	76	76	491	0	0
48	1	82	77	77	491	0	0
48	1	88	78	78	232	0	0
48	1	89	79	79	271	0	0
48	1	81	80	80	446	833	961
48	1	82	81	81	446	833	961
48	1	82	82	82	17	0	0
48	1	85	83	83	218	0	0
48	1	90	84	84	49	2901	646
48	1	85	85	85	73	0	0
48	1	98	86	86	409	3574	1317
48	1	99	87	87	409	3574	1317
48	1	98	88	88	26	32	7231
